
1 Battlecruiser and 5 Marines in 6:30 min:14.3649842963
SCV|SCV|SCV|SCV|Supply_Depot|SCV|SCV|SCV|Barracks|Refinery|SCV|Refinery|SCV|SCV|Marine|Factory|Marine|Marine|Starport|Orbital_Command|Extra_Supplies|Marine|Starport_Tech_Lab|Fusion_Core|Marine|Battlecruiser
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 SCV
8 SCV
9 Barracks
10 Refinery
11 SCV
12 Refinery
13 SCV
14 SCV
15 Marine
16 Factory
17 Marine
18 Marine
19 Starport
20 Orbital_Command
21 Extra_Supplies
22 Marine
23 Starport_Tech_Lab
24 Fusion_Core
25 Marine
26 Battlecruiser
1 Battlecruiser and 5 Marines in 6:30 min:14.3649842963
SCV|SCV|SCV|SCV|Supply_Depot|SCV|SCV|SCV|Barracks|Refinery|SCV|Refinery|SCV|SCV|Marine|Factory|Marine|Marine|Starport|Orbital_Command|Extra_Supplies|Marine|Fusion_Core|Starport_Tech_Lab|Marine|Battlecruiser
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 SCV
8 SCV
9 Barracks
10 Refinery
11 SCV
12 Refinery
13 SCV
14 SCV
15 Marine
16 Factory
17 Marine
18 Marine
19 Starport
20 Orbital_Command
21 Extra_Supplies
22 Marine
23 Fusion_Core
24 Starport_Tech_Lab
25 Marine
26 Battlecruiser
1 Battlecruiser and 5 Marines in 6:30 min:14.3649842963
SCV|SCV|SCV|SCV|Supply_Depot|SCV|SCV|SCV|Barracks|Refinery|SCV|Refinery|SCV|SCV|Marine|Factory|Marine|Marine|Starport|Orbital_Command|Extra_Supplies|Marine|Fusion_Core|Marine|Starport_Tech_Lab|Battlecruiser
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 SCV
8 SCV
9 Barracks
10 Refinery
11 SCV
12 Refinery
13 SCV
14 SCV
15 Marine
16 Factory
17 Marine
18 Marine
19 Starport
20 Orbital_Command
21 Extra_Supplies
22 Marine
23 Fusion_Core
24 Marine
25 Starport_Tech_Lab
26 Battlecruiser
1 Battlecruiser and 5 Marines in 6:30 min:14.3637742384
SCV|SCV|SCV|SCV|Supply_Depot|SCV|SCV|SCV|Barracks|Refinery|SCV|Refinery|SCV|SCV|Factory|Marine|Marine|Marine|Orbital_Command|Starport|Extra_Supplies|Marine|Fusion_Core|Marine|Starport_Tech_Lab|Battlecruiser
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 SCV
8 SCV
9 Barracks
10 Refinery
11 SCV
12 Refinery
13 SCV
14 SCV
15 Factory
16 Marine
17 Marine
18 Marine
19 Orbital_Command
20 Starport
21 Extra_Supplies
22 Marine
23 Fusion_Core
24 Marine
25 Starport_Tech_Lab
26 Battlecruiser
1 Battlecruiser and 5 Marines in 6:30 min:14.3637742384
SCV|SCV|SCV|SCV|Supply_Depot|SCV|SCV|SCV|Barracks|Refinery|SCV|Refinery|SCV|SCV|Factory|Marine|Marine|Marine|Orbital_Command|Starport|Extra_Supplies|Marine|Marine|Fusion_Core|Starport_Tech_Lab|Battlecruiser
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 SCV
8 SCV
9 Barracks
10 Refinery
11 SCV
12 Refinery
13 SCV
14 SCV
15 Factory
16 Marine
17 Marine
18 Marine
19 Orbital_Command
20 Starport
21 Extra_Supplies
22 Marine
23 Marine
24 Fusion_Core
25 Starport_Tech_Lab
26 Battlecruiser
1 Battlecruiser and 5 Marines in 6:30 min:14.3637033
SCV|SCV|SCV|SCV|Supply_Depot|SCV|SCV|SCV|Barracks|Refinery|SCV|Refinery|SCV|SCV|Factory|Marine|Marine|Marine|Orbital_Command|Starport|Extra_Supplies|Marine|Starport_Tech_Lab|Fusion_Core|Marine|Battlecruiser
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 SCV
8 SCV
9 Barracks
10 Refinery
11 SCV
12 Refinery
13 SCV
14 SCV
15 Factory
16 Marine
17 Marine
18 Marine
19 Orbital_Command
20 Starport
21 Extra_Supplies
22 Marine
23 Starport_Tech_Lab
24 Fusion_Core
25 Marine
26 Battlecruiser
1 Battlecruiser and 5 Marines in 6:30 min:14.3637033
SCV|SCV|SCV|SCV|Supply_Depot|SCV|SCV|SCV|Barracks|Refinery|SCV|Refinery|SCV|SCV|Factory|Marine|Marine|Marine|Orbital_Command|Starport|Extra_Supplies|Marine|Fusion_Core|Starport_Tech_Lab|Marine|Battlecruiser
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 SCV
8 SCV
9 Barracks
10 Refinery
11 SCV
12 Refinery
13 SCV
14 SCV
15 Factory
16 Marine
17 Marine
18 Marine
19 Orbital_Command
20 Starport
21 Extra_Supplies
22 Marine
23 Fusion_Core
24 Starport_Tech_Lab
25 Marine
26 Battlecruiser
1 Battlecruiser and 5 Marines in 6:30 min:14.3635637631
SCV|SCV|SCV|SCV|Supply_Depot|SCV|SCV|SCV|Barracks|Refinery|SCV|Refinery|SCV|SCV|Marine|Factory|Marine|Orbital_Command|Starport|Extra_Supplies|Marine|Marine|Fusion_Core|Starport_Tech_Lab|Marine|Battlecruiser
1 SCV
2 SCV
3 SCV
4 SCV
5 Supply_Depot
6 SCV
7 SCV
8 SCV
9 Barracks
10 Refinery
11 SCV
12 Refinery
13 SCV
14 SCV
15 Marine
16 Factory
17 Marine
18 Orbital_Command
19 Starport
20 Extra_Supplies
21 Marine
22 Marine
23 Fusion_Core
24 Starport_Tech_Lab
25 Marine
26 Battlecruiser
1 Battlecruiser and 5 Marines in 6:30 min:14.3635637631
